"","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps"
"786",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"787",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"788",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"789",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"790",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"791",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"792",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"793",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"794",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"795",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"796",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"797",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"798",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"799",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"800",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
