"","X","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps","y1.IP.initial","y0.IP.initial","y1.PC.initial","y0.PC.initial","eff.prob.initial","fut.prob.initial","eff.mix.prob.initial","box.skpt.initial","box.enth.initial","box.ni.initial","y1.IP.final","y0.IP.final","y1.PC.final","y0.PC.final","eff.prob.final","fut.prob.final","eff.mix.prob.final","box.skpt.final","box.enth.final","box.ni.final"
"375",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,14,28,0.671531747661747,0.582362479386177,1,NA,NA,NA,25,33,14,28,0.671531747661747,0.582362479386177,1,NA,NA,NA
"376",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,13,29,0.881725703502642,0.269383495223483,1,NA,NA,NA,32,26,13,29,0.881725703502642,0.269383495223483,1,NA,NA,NA
"377",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,14,28,0.812353790713683,0.382053844301186,1,NA,NA,NA,30,28,14,28,0.812353790713683,0.382053844301186,1,NA,NA,NA
"378",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,12,30,0.885870508056048,0.263061404273317,1,NA,NA,NA,31,27,12,30,0.885870508056048,0.263061404273317,1,NA,NA,NA
"379",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,21,37,18,24,0.380323019415106,0.860469946990969,1,NA,NA,NA,21,37,18,24,0.380323019415106,0.860469946990969,1,NA,NA,NA
"380",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,17,25,0.591467494460197,0.671520235485215,1,NA,NA,NA,26,32,17,25,0.591467494460197,0.671520235485215,1,NA,NA,NA
"381",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,24,34,14,28,0.639464528220281,0.622711805558742,1,NA,NA,NA,24,34,14,28,0.639464528220281,0.622711805558742,1,NA,NA,NA
"382",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,20,22,0.444158693588171,0.809115811009984,1,NA,NA,NA,25,33,20,22,0.444158693588171,0.809115811009984,1,NA,NA,NA
"383",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,23,35,20,22,0.376073362334139,0.860537522282393,1,NA,NA,NA,23,35,20,22,0.376073362334139,0.860537522282393,1,NA,NA,NA
"384",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,12,30,0.845683111406537,0.331514240999025,1,NA,NA,NA,29,29,12,30,0.845683111406537,0.331514240999025,1,NA,NA,NA
"385",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,19,23,0.583432217699948,0.677406075216644,1,NA,NA,NA,28,30,19,23,0.583432217699948,0.677406075216644,1,NA,NA,NA
"386",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,18,40,18,24,0.277569464292514,0.92203812512813,1,NA,NA,NA,18,40,18,24,0.277569464292514,0.92203812512813,1,NA,NA,NA
"387",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,20,22,0.546153258335464,0.71554610305432,1,NA,NA,NA,28,30,20,22,0.546153258335464,0.71554610305432,1,NA,NA,NA
"388",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,12,30,0.745045852531402,0.487927912017132,1,NA,NA,NA,25,33,12,30,0.745045852531402,0.487927912017132,1,NA,NA,NA
"389",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,15,27,0.808003625975681,0.387612804571758,1,NA,NA,NA,31,27,15,27,0.808003625975681,0.387612804571758,1,NA,NA,NA
"390",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,24,34,17,25,0.523283122445202,0.742775523284789,1,NA,NA,NA,24,34,17,25,0.523283122445202,0.742775523284789,1,NA,NA,NA
"391",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,14,28,0.857910472561914,0.308852887112742,1,NA,NA,NA,32,26,14,28,0.857910472561914,0.308852887112742,1,NA,NA,NA
"392",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,19,23,0.481671740591902,0.778280565266842,1,NA,NA,NA,25,33,19,23,0.481671740591902,0.778280565266842,1,NA,NA,NA
"393",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,24,34,22,20,0.33824270217266,0.88339288549021,1,NA,NA,NA,24,34,22,20,0.33824270217266,0.88339288549021,1,NA,NA,NA
"394",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,19,23,0.583432217699948,0.677406075216644,1,NA,NA,NA,28,30,19,23,0.583432217699948,0.677406075216644,1,NA,NA,NA
"395",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,18,24,0.683821293494221,0.559453829657584,1,NA,NA,NA,30,28,18,24,0.683821293494221,0.559453829657584,1,NA,NA,NA
"396",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,21,21,0.508622782851102,0.751299355965542,1,NA,NA,NA,28,30,21,21,0.508622782851102,0.751299355965542,1,NA,NA,NA
"397",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,14,28,0.702498205418341,0.541617064693271,1,NA,NA,NA,26,32,14,28,0.702498205418341,0.541617064693271,1,NA,NA,NA
"398",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,24,34,15,27,0.600642747361631,0.665582202007371,1,NA,NA,NA,24,34,15,27,0.600642747361631,0.665582202007371,1,NA,NA,NA
"399",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,17,25,0.591467494460197,0.671520235485215,1,NA,NA,NA,26,32,17,25,0.591467494460197,0.671520235485215,1,NA,NA,NA
"400",4,0.45,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,19,23,0.710496639873242,0.524008381578996,1,NA,NA,NA,32,26,19,23,0.710496639873242,0.524008381578996,1,NA,NA,NA
"401",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,13,29,0.817313287869141,0.37574788981307,1,NA,NA,NA,29,29,13,29,0.817313287869141,0.37574788981307,1,NA,NA,NA
"402",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,15,27,0.782429855649029,0.426353701473378,1,NA,NA,NA,30,28,15,27,0.782429855649029,0.426353701473378,1,NA,NA,NA
"403",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,11,31,0.805773568767612,0.39868901380915,1,NA,NA,NA,26,32,11,31,0.805773568767612,0.39868901380915,1,NA,NA,NA
"404",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,25,17,0.49161921537227,0.766384488178374,1,NA,NA,NA,32,26,25,17,0.49161921537227,0.766384488178374,1,NA,NA,NA
"405",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,13,29,0.817313287869141,0.37574788981307,1,NA,NA,NA,29,29,13,29,0.817313287869141,0.37574788981307,1,NA,NA,NA
"406",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,27,31,13,29,0.766056659335788,0.454226197332434,1,NA,NA,NA,27,31,13,29,0.766056659335788,0.454226197332434,1,NA,NA,NA
"407",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,27,31,15,27,0.697086829550653,0.546602157661175,1,NA,NA,NA,27,31,15,27,0.697086829550653,0.546602157661175,1,NA,NA,NA
"408",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,20,22,0.579546437773259,0.680585380094064,1,NA,NA,NA,29,29,20,22,0.579546437773259,0.680585380094064,1,NA,NA,NA
"409",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,17,25,0.656673116919078,0.594902057801397,1,NA,NA,NA,28,30,17,25,0.656673116919078,0.594902057801397,1,NA,NA,NA
"410",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,23,35,16,26,0.527215716319798,0.74107975795479,1,NA,NA,NA,23,35,16,26,0.527215716319798,0.74107975795479,1,NA,NA,NA
"411",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,15,27,0.726890648598121,0.506181113462852,1,NA,NA,NA,28,30,15,27,0.726890648598121,0.506181113462852,1,NA,NA,NA
"412",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,14,28,0.928449096649218,0.185022743739329,1,NA,NA,NA,36,22,14,28,0.928449096649218,0.185022743739329,1,NA,NA,NA
"413",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA
"414",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,17,25,0.746915375574576,0.475599504246556,1,NA,NA,NA,31,27,17,25,0.746915375574576,0.475599504246556,1,NA,NA,NA
"415",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,16,26,0.692252484005915,0.551138069050726,1,NA,NA,NA,28,30,16,26,0.692252484005915,0.551138069050726,1,NA,NA,NA
"416",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,12,30,0.866649025695679,0.296279175721399,1,NA,NA,NA,30,28,12,30,0.866649025695679,0.296279175721399,1,NA,NA,NA
"417",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,16,26,0.595849985764546,0.668616524847197,1,NA,NA,NA,25,33,16,26,0.595849985764546,0.668616524847197,1,NA,NA,NA
"418",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,15,27,0.633872998506062,0.626671079518946,1,NA,NA,NA,25,33,15,27,0.633872998506062,0.626671079518946,1,NA,NA,NA
"419",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,21,37,14,28,0.536698843487421,0.737583129079254,1,NA,NA,NA,21,37,14,28,0.536698843487421,0.737583129079254,1,NA,NA,NA
"420",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,15,27,0.854421126235613,0.313960253765068,1,NA,NA,NA,33,25,15,27,0.854421126235613,0.313960253765068,1,NA,NA,NA
"421",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,23,35,17,25,0.488390480522332,0.775677661018609,1,NA,NA,NA,23,35,17,25,0.488390480522332,0.775677661018609,1,NA,NA,NA
"422",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,19,23,0.648598804444416,0.60242816356519,1,NA,NA,NA,30,28,19,23,0.648598804444416,0.60242816356519,1,NA,NA,NA
"423",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,17,25,0.848811619820164,0.322530166182325,1,NA,NA,NA,35,23,17,25,0.848811619820164,0.322530166182325,1,NA,NA,NA
"424",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,18,24,0.797826171033755,0.40139812324879,1,NA,NA,NA,34,24,18,24,0.797826171033755,0.40139812324879,1,NA,NA,NA
"425",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,15,27,0.755366445825846,0.465983922621133,1,NA,NA,NA,29,29,15,27,0.755366445825846,0.465983922621133,1,NA,NA,NA
"426",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,13,29,0.792484378812516,0.414394407277232,1,NA,NA,NA,28,30,13,29,0.792484378812516,0.414394407277232,1,NA,NA,NA
"427",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,15,27,0.832016280666167,0.350058821875278,1,NA,NA,NA,32,26,15,27,0.832016280666167,0.350058821875278,1,NA,NA,NA
"428",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,11,31,0.851664705840623,0.323314699174186,1,NA,NA,NA,28,30,11,31,0.851664705840623,0.323314699174186,1,NA,NA,NA
"429",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,23,19,0.534248219320568,0.725980843495321,1,NA,NA,NA,31,27,23,19,0.534248219320568,0.725980843495321,1,NA,NA,NA
"430",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,14,28,0.787137535654741,0.420740446814413,1,NA,NA,NA,29,29,14,28,0.787137535654741,0.420740446814413,1,NA,NA,NA
"431",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,18,24,0.683821293494221,0.559453829657584,1,NA,NA,NA,30,28,18,24,0.683821293494221,0.559453829657584,1,NA,NA,NA
"432",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,16,26,0.595849985764546,0.668616524847197,1,NA,NA,NA,25,33,16,26,0.595849985764546,0.668616524847197,1,NA,NA,NA
"433",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,20,22,0.612500656159572,0.644092344493962,1,NA,NA,NA,30,28,20,22,0.612500656159572,0.644092344493962,1,NA,NA,NA
"434",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,17,25,0.656673116919078,0.594902057801397,1,NA,NA,NA,28,30,17,25,0.656673116919078,0.594902057801397,1,NA,NA,NA
"435",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,10,32,0.837163550976307,0.350385630013565,1,NA,NA,NA,26,32,10,32,0.837163550976307,0.350385630013565,1,NA,NA,NA
"436",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,19,23,0.583432217699948,0.677406075216644,1,NA,NA,NA,28,30,19,23,0.583432217699948,0.677406075216644,1,NA,NA,NA
"437",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,17,25,0.687878509463396,0.555378065015552,1,NA,NA,NA,29,29,17,25,0.687878509463396,0.555378065015552,1,NA,NA,NA
"438",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,11,31,0.980383325736168,0.0750427584890025,1,NA,NA,NA,38,20,11,31,0.980383325736168,0.0750427584890025,1,NA,NA,NA
"439",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,14,28,0.787137535654741,0.420740446814413,1,NA,NA,NA,29,29,14,28,0.787137535654741,0.420740446814413,1,NA,NA,NA
"440",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,17,25,0.591467494460197,0.671520235485215,1,NA,NA,NA,26,32,17,25,0.591467494460197,0.671520235485215,1,NA,NA,NA
"441",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,20,38,11,31,0.628447347409577,0.649878965847016,1,NA,NA,NA,20,38,11,31,0.628447347409577,0.649878965847016,1,NA,NA,NA
"442",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,17,25,0.557686899963659,0.707967885702133,1,NA,NA,NA,25,33,17,25,0.557686899963659,0.707967885702133,1,NA,NA,NA
"443",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,13,29,0.881725703502642,0.269383495223483,1,NA,NA,NA,32,26,13,29,0.881725703502642,0.269383495223483,1,NA,NA,NA
"444",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,24,34,19,23,0.447187445044832,0.807937954307817,1,NA,NA,NA,24,34,19,23,0.447187445044832,0.807937954307817,1,NA,NA,NA
"445",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,18,24,0.823001844651755,0.363239645483733,1,NA,NA,NA,35,23,18,24,0.823001844651755,0.363239645483733,1,NA,NA,NA
"446",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,15,27,0.782429855649029,0.426353701473378,1,NA,NA,NA,30,28,15,27,0.782429855649029,0.426353701473378,1,NA,NA,NA
"447",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,17,25,0.656673116919078,0.594902057801397,1,NA,NA,NA,28,30,17,25,0.656673116919078,0.594902057801397,1,NA,NA,NA
"448",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,14,28,0.760373970598816,0.460448071224931,1,NA,NA,NA,28,30,14,28,0.760373970598816,0.460448071224931,1,NA,NA,NA
"449",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,15,27,0.666047488333652,0.586888131031736,1,NA,NA,NA,26,32,15,27,0.666047488333652,0.586888131031736,1,NA,NA,NA
"450",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,19,23,0.515962733827474,0.746529614147353,1,NA,NA,NA,26,32,19,23,0.515962733827474,0.746529614147353,1,NA,NA,NA
"451",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,16,26,0.722207228300191,0.511011034157903,1,NA,NA,NA,29,29,16,26,0.722207228300191,0.511011034157903,1,NA,NA,NA
"452",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,19,23,0.844872309048364,0.329782031537785,1,NA,NA,NA,37,21,19,23,0.844872309048364,0.329782031537785,1,NA,NA,NA
"453",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,20,22,0.444158693588171,0.809115811009984,1,NA,NA,NA,25,33,20,22,0.444158693588171,0.809115811009984,1,NA,NA,NA
"454",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,18,24,0.620331687031498,0.637102028044947,1,NA,NA,NA,28,30,18,24,0.620331687031498,0.637102028044947,1,NA,NA,NA
"455",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,16,26,0.750906919382411,0.47098433333505,1,NA,NA,NA,30,28,16,26,0.750906919382411,0.47098433333505,1,NA,NA,NA
"456",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,15,27,0.808003625975681,0.387612804571758,1,NA,NA,NA,31,27,15,27,0.808003625975681,0.387612804571758,1,NA,NA,NA
"457",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,14,28,0.760373970598816,0.460448071224931,1,NA,NA,NA,28,30,14,28,0.760373970598816,0.460448071224931,1,NA,NA,NA
"458",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA
"459",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,17,25,0.848811619820164,0.322530166182325,1,NA,NA,NA,35,23,17,25,0.848811619820164,0.322530166182325,1,NA,NA,NA
"460",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,17,25,0.687878509463396,0.555378065015552,1,NA,NA,NA,29,29,17,25,0.687878509463396,0.555378065015552,1,NA,NA,NA
"461",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,12,30,0.822993272291552,0.368535766775537,1,NA,NA,NA,28,30,12,30,0.822993272291552,0.368535766775537,1,NA,NA,NA
"462",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,14,28,0.83596193189915,0.344676920911231,1,NA,NA,NA,31,27,14,28,0.83596193189915,0.344676920911231,1,NA,NA,NA
"463",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,14,28,0.702498205418341,0.541617064693271,1,NA,NA,NA,26,32,14,28,0.702498205418341,0.541617064693271,1,NA,NA,NA
"464",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,14,28,0.702498205418341,0.541617064693271,1,NA,NA,NA,26,32,14,28,0.702498205418341,0.541617064693271,1,NA,NA,NA
"465",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,13,29,0.881725703502642,0.269383495223483,1,NA,NA,NA,32,26,13,29,0.881725703502642,0.269383495223483,1,NA,NA,NA
"466",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,14,28,0.913437047145047,0.212791374937879,1,NA,NA,NA,35,23,14,28,0.913437047145047,0.212791374937879,1,NA,NA,NA
"467",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,15,27,0.726890648598121,0.506181113462852,1,NA,NA,NA,28,30,15,27,0.726890648598121,0.506181113462852,1,NA,NA,NA
"468",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,20,22,0.707097877652746,0.528310075797874,1,NA,NA,NA,33,25,20,22,0.707097877652746,0.528310075797874,1,NA,NA,NA
"469",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA
"470",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,12,30,0.845683111406537,0.331514240999025,1,NA,NA,NA,29,29,12,30,0.845683111406537,0.331514240999025,1,NA,NA,NA
"471",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,16,26,0.750906919382411,0.47098433333505,1,NA,NA,NA,30,28,16,26,0.750906919382411,0.47098433333505,1,NA,NA,NA
"472",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA
"473",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,14,28,0.787137535654741,0.420740446814413,1,NA,NA,NA,29,29,14,28,0.787137535654741,0.420740446814413,1,NA,NA,NA
"474",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,24,34,16,26,0.561901794060595,0.705652043134753,1,NA,NA,NA,24,34,16,26,0.561901794060595,0.705652043134753,1,NA,NA,NA
"475",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,26,16,0.355293683947077,0.870805213830651,1,NA,NA,NA,29,29,26,16,0.355293683947077,0.870805213830651,1,NA,NA,NA
"476",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,27,31,20,22,0.512351173782647,0.748751016342935,1,NA,NA,NA,27,31,20,22,0.512351173782647,0.748751016342935,1,NA,NA,NA
"477",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,13,29,0.738095820439831,0.494852070675556,1,NA,NA,NA,26,32,13,29,0.738095820439831,0.494852070675556,1,NA,NA,NA
"478",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,17,25,0.687878509463396,0.555378065015552,1,NA,NA,NA,29,29,17,25,0.687878509463396,0.555378065015552,1,NA,NA,NA
"479",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,15,27,0.666047488333652,0.586888131031736,1,NA,NA,NA,26,32,15,27,0.666047488333652,0.586888131031736,1,NA,NA,NA
"480",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,16,26,0.872529426067998,0.283693349626395,1,NA,NA,NA,35,23,16,26,0.872529426067998,0.283693349626395,1,NA,NA,NA
"481",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,26,16,0.387262784483751,0.849344780841875,1,NA,NA,NA,30,28,26,16,0.387262784483751,0.849344780841875,1,NA,NA,NA
"482",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA
"483",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,19,23,0.583432217699948,0.677406075216644,1,NA,NA,NA,28,30,19,23,0.583432217699948,0.677406075216644,1,NA,NA,NA
"484",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,13,29,0.792484378812516,0.414394407277232,1,NA,NA,NA,28,30,13,29,0.792484378812516,0.414394407277232,1,NA,NA,NA
"485",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,27,31,20,22,0.512351173782647,0.748751016342935,1,NA,NA,NA,27,31,20,22,0.512351173782647,0.748751016342935,1,NA,NA,NA
"486",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,27,31,22,20,0.437463041609678,0.812598209558028,1,NA,NA,NA,27,31,22,20,0.437463041609678,0.812598209558028,1,NA,NA,NA
"487",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,27,31,20,22,0.512351173782647,0.748751016342935,1,NA,NA,NA,27,31,20,22,0.512351173782647,0.748751016342935,1,NA,NA,NA
"488",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,22,36,17,25,0.453228190155412,0.806444882141734,1,NA,NA,NA,22,36,17,25,0.453228190155412,0.806444882141734,1,NA,NA,NA
"489",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,16,26,0.750906919382411,0.47098433333505,1,NA,NA,NA,30,28,16,26,0.750906919382411,0.47098433333505,1,NA,NA,NA
"490",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,12,30,0.845683111406537,0.331514240999025,1,NA,NA,NA,29,29,12,30,0.845683111406537,0.331514240999025,1,NA,NA,NA
"491",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,13,29,0.899740153142834,0.237786357966858,1,NA,NA,NA,33,25,13,29,0.899740153142834,0.237786357966858,1,NA,NA,NA
"492",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,23,19,0.433698458785103,0.815029834606274,1,NA,NA,NA,28,30,23,19,0.433698458785103,0.815029834606274,1,NA,NA,NA
"493",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,12,30,0.903341782857722,0.231973347255609,1,NA,NA,NA,32,26,12,30,0.903341782857722,0.231973347255609,1,NA,NA,NA
"494",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,17,25,0.717998439747705,0.515495384998035,1,NA,NA,NA,30,28,17,25,0.717998439747705,0.515495384998035,1,NA,NA,NA
"495",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,24,34,17,25,0.523283122445202,0.742775523284789,1,NA,NA,NA,24,34,17,25,0.523283122445202,0.742775523284789,1,NA,NA,NA
"496",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,18,24,0.519569462747916,0.744561502662952,1,NA,NA,NA,25,33,18,24,0.519569462747916,0.744561502662952,1,NA,NA,NA
"497",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,14,28,0.760373970598816,0.460448071224931,1,NA,NA,NA,28,30,14,28,0.760373970598816,0.460448071224931,1,NA,NA,NA
"498",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA
"499",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,16,26,0.722207228300191,0.511011034157903,1,NA,NA,NA,29,29,16,26,0.722207228300191,0.511011034157903,1,NA,NA,NA
"500",5,0.51,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA
"501",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA
"502",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,14,28,0.971668207694274,0.0966110491157344,1,NA,NA,NA,40,18,14,28,0.971668207694274,0.0966110491157344,1,NA,NA,NA
