"","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps"
"389",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"390",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"391",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"392",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"393",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"394",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"395",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"396",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"397",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"398",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"399",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"400",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"401",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"402",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"403",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"404",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"405",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"406",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"407",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"408",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"409",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"410",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"411",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"412",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"413",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"414",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"415",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"416",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"417",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"418",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"419",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"420",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"421",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"422",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"423",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"424",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"425",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"426",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"427",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"428",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"429",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"430",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"431",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"432",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"433",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"434",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"435",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"436",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"437",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"438",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"439",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"440",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"441",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"442",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"443",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"444",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"445",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"446",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"447",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"448",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"449",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"450",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"451",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"452",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"453",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"454",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"455",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"456",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"457",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"458",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"459",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"460",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"461",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"462",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"463",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"464",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"465",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"466",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"467",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"468",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"469",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"470",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"471",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"472",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"473",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"474",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"475",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"476",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"477",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"478",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"479",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"480",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"481",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"482",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"483",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"484",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"485",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"486",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"487",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"488",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"489",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"490",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"491",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"492",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"493",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"494",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"495",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"496",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"497",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"498",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"499",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"500",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"501",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"502",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"503",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"504",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"505",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"506",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"507",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"508",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"509",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"510",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"511",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"512",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"513",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"514",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"515",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"516",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"517",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"518",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"519",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"520",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"521",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"522",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"523",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"524",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"525",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"526",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"527",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"528",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"529",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"530",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"531",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"532",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"533",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"534",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"535",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"536",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"537",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"538",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"539",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"540",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"541",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"542",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"543",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"544",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"545",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"546",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"547",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"548",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"549",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"550",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"551",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"552",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"553",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"554",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"555",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"556",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"557",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"558",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"559",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"560",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"561",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"562",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"563",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"564",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"565",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"566",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"567",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"568",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"569",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"570",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"571",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"572",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"573",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"574",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"575",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"576",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"577",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"578",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"579",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"580",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"581",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"582",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"583",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"584",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"585",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"586",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"587",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"588",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"589",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"590",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"591",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"592",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"593",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"594",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"595",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"596",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"597",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"598",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"599",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"600",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"601",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"602",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"603",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"604",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"605",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"606",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"607",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"608",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"609",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"610",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"611",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"612",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"613",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"614",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"615",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"616",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"617",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"618",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"619",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"620",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"621",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"622",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"623",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"624",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"625",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"626",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"627",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"628",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"629",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"630",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"631",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"632",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"633",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"634",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"635",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"636",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"637",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"638",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"639",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"640",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"641",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"642",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"643",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"644",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"645",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"646",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"647",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"648",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"649",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"650",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"651",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"652",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"653",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"654",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"655",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"656",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"657",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"658",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"659",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"660",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"661",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"662",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"663",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"664",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"665",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"666",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"667",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"668",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"669",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"670",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"671",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"672",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"673",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"674",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"675",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"676",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"677",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"678",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"679",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"680",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"681",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"682",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"683",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"684",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"685",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"686",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"687",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"688",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"689",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"690",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"691",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"692",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"693",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"694",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"695",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"696",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"697",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"698",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"699",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"700",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"701",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"702",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"703",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"704",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"705",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"706",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"707",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"708",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"709",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"710",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"711",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"712",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"713",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"714",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"715",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"716",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"717",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"718",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"719",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"720",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"721",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"722",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"723",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"724",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"725",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"726",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"727",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"728",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"729",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"730",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"731",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"732",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"733",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"734",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"735",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"736",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"737",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"738",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"739",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"740",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"741",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"742",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"743",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"744",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"745",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"746",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"747",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"748",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"749",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"750",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"751",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"752",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"753",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"754",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"755",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"756",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"757",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"758",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"759",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"760",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"761",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"762",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"763",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"764",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"765",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"766",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"767",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"768",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"769",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"770",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"771",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"772",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"773",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"774",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"775",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"776",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"777",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"778",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"779",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"780",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"781",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"782",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"783",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"784",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"785",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
