"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V16","X15","1","1","0","0","80","83","0.68","0.686274509803922","0.333333333333333","0.34375","0.439841383821345","0.444609378813313","0.166259368033912","0.168028688841367","0","0","0.825736327418312"
"V17","X16","1","1","0","0","80","83","0.652173913043478","0.652173913043478","0.352941176470588","0.378378378378378","0.431703862102288","0.441977271249123","0.152542614588678","0.147197576966471","0","0","0.607786867882449"
"V18","X17","0","0","0","0","100","100","0.655172413793103","0.655172413793103","0.476190476190476","0.476190476190476","0.496530598306877","0.496530598306877","0.123725313797623","0.123725313797623","0","0","0.453513687152141"
"V19","X18","1","1","0","0","90","93","0.592592592592593","0.6","0.305555555555556","0.315789473684211","0.387424748747418","0.39341113900871","0.149647532435213","0.151073377003126","0","0","0.643940439960551"
"V20","X19","1","1","0","0","90","93","0.615384615384615","0.611111111111111","0.394736842105263","0.384615384615385","0.440500551547896","0.433436404679747","0.130841676787075","0.133582170533895","0","0","0.45535764509374"
"V21","X20","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.380952380952381","0.380952380952381","0.413484748154013","0.413484748154013","0.110805177661273","0.110805177661273","0","0","0.361735147572171"
"V22","X21","0","0","0","0","100","100","0.5","0.5","0.404761904761905","0.404761904761905","0.414369046525657","0.414369046525657","0.0760069814952429","0.0760069814952429","0","0","0.671983732067986"
"V23","X22","1","1","0","0","90","93","0.62","0.634615384615385","0.375","0.365853658536585","0.429052396441234","0.428196668256955","0.139186226938221","0.149271277822897","0","0","0.594605118611445"
"V24","X23","1","1","0","0","90","93","0.654545454545455","0.649122807017544","0.371428571428571","0.361111111111111","0.444445811584265","0.43687796845594","0.153202158738125","0.155584030715901","0","0","0.670903539683593"
"V25","X24","1","1","0","0","100","100","0.620689655172414","0.620689655172414","0.404761904761905","0.404761904761905","0.446416778515625","0.446416778515625","0.133491247127375","0.133491247127375","0","0","0.439808995914174"
"V26","X25","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.357142857142857","0.357142857142857","0.395000158639978","0.395000158639978","0.111879309581816","0.111879309581816","0","0","0.369535857812137"
"V27","idx","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.261904761904762","0.261904761904762","0.319078237374712","0.319078237374712","0.117969404515596","0.117969404515596","1","1","0.493225925123708"
"V3","X2","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.380952380952381","0.380952380952381","0.383278732951621","0.383278732951621","0.0513741898319394","0.0513741898319394","1","1","1"
"V4","X3","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.30952380952381","0.30952380952381","0.340491854151888","0.340491854151888","0.0808173264777899","0.0808173264777899","1","1","0.638426482855296"
"V5","X4","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.404761904761905","0.404761904761905","0.396970547139938","0.396970547139938","0.0422620189406054","0.0422620189406054","1","1","1"
"V6","X5","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.357142857142857","0.357142857142857","0.377705683174484","0.377705683174484","0.0781405247864925","0.0781405247864925","1","1","0.63852332502724"
"V7","X6","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.30952380952381","0.30952380952381","0.344599597085219","0.344599597085219","0.0894795355102118","0.0894795355102118","1","1","0.522946895994513"
"V8","X7","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.404761904761905","0.404761904761905","0.401457737142749","0.401457737142749","0.0505050465004435","0.0505050465004435","1","1","1"
"V9","X8","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.357142857142857","0.357142857142857","0.377705683174484","0.377705683174484","0.0781405247864925","0.0781405247864925","1","1","0.63852332502724"
"V10","X9","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.547619047619048","0.547619047619048","0.458230206205904","0.458230206205904","-0.0249289741735701","-0.0249289741735701","1","1","1"
"V11","X10","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.404761904761905","0.404761904761905","0.401457737142749","0.401457737142749","0.0505050465004435","0.0505050465004435","1","1","1"
"V12","X11","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.428571428571429","0.428571428571429","0.400734173897156","0.400734173897156","0.0182420045605251","0.0182420045605251","1","1","1"
"V13","X12","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.380952380952381","0.380952380952381","0.383278732951621","0.383278732951621","0.0513741898319394","0.0513741898319394","1","1","1"
"V14","X13","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.380952380952381","0.380952380952381","0.383278732951621","0.383278732951621","0.0513741898319394","0.0513741898319394","1","1","1"
"V15","X14","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.452380952380952","0.452380952380952","0.423580702426767","0.423580702426767","0.0251984643566754","0.0251984643566754","1","1","1"
"V16","X15","0","0","0","0","100","100","0.344827586206897","0.344827586206897","0.428571428571429","0.428571428571429","0.385344185091316","0.385344185091316","-0.0033263473413707","-0.0033263473413707","1","1","1"
"V17","X16","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.476190476190476","0.476190476190476","0.436557544915453","0.436557544915453","0.0172109972259241","0.0172109972259241","1","1","1"
"V18","X17","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.428571428571429","0.428571428571429","0.415023691579297","0.415023691579297","0.0415112222021874","0.0415112222021874","1","1","1"
"V19","X18","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.404761904761905","0.404761904761905","0.382871676351364","0.382871676351364","0.0187450554918655","0.0187450554918655","1","1","1"
"V20","X19","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.238095238095238","0.238095238095238","0.278656506251763","0.278656506251763","0.0776520038022753","0.0776520038022753","1","1","0.739329682020721"
"V21","X20","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.333333333333333","0.333333333333333","0.346662537745053","0.346662537745053","0.0533972028065151","0.0533972028065151","1","1","1"
"V22","X21","0","0","0","0","100","100","0.258620689655172","0.258620689655172","0.357142857142857","0.357142857142857","0.320735294238858","0.320735294238858","-0.0172816180194231","-0.0172816180194231","1","1","1"
"V23","X22","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.452380952380952","0.452380952380952","0.408397216550252","0.408397216550252","0.00338945950463372","0.00338945950463372","1","1","1"
"V24","X23","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.30952380952381","0.30952380952381","0.314852140341022","0.314852140341022","0.0292904131156444","0.0292904131156444","1","1","1"
"V25","X24","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.261904761904762","0.261904761904762","0.30628372259243","0.30628372259243","0.0930955711846858","0.0930955711846858","1","1","0.557314502810769"
"V26","X25","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.380952380952381","0.380952380952381","0.374357956993295","0.374357956993295","0.0349166626236592","0.0349166626236592","1","1","1"
"V27","idx","56","56","56","56","56","56","56","56","56","56","56","56","56","56","56","56","56"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.404761904761905","0.404761904761905","0.392384570824618","0.392384570824618","0.034210856468623","0.034210856468623","1","1","1"
"V3","X2","0","0","0","0","100","100","0.568965517241379","0.568965517241379","0.476190476190476","0.476190476190476","0.473318019784807","0.473318019784807","0.0818297843499187","0.0818297843499187","1","1","0.642315845000389"
"V4","X3","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.357142857142857","0.357142857142857","0.377705683174484","0.377705683174484","0.0781405247864925","0.0781405247864925","1","1","0.63852332502724"
"V5","X4","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.476190476190476","0.476190476190476","0.420930852498584","0.420930852498584","-0.00386604437100801","-0.00386604437100801","1","1","1"
"V6","X5","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.357142857142857","0.357142857142857","0.360685559886178","0.360685559886178","0.0439233098244317","0.0439233098244317","1","1","1"
"V7","X6","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.428571428571429","0.428571428571429","0.390573252031521","0.390573252031521","0.00372704166893139","0.00372704166893139","1","1","1"
"V8","X7","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.404761904761905","0.404761904761905","0.410104931692044","0.410104931692044","0.0674254635642452","0.0674254635642452","1","1","0.811671150193263"
"V9","X8","0","0","0","0","100","100","0.5","0.5","0.404761904761905","0.404761904761905","0.414369046525657","0.414369046525657","0.0760069814952429","0.0760069814952429","1","1","0.671983732067986"
"V10","X9","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.404761904761905","0.404761904761905","0.396970547139938","0.396970547139938","0.0422620189406054","0.0422620189406054","1","1","1"
"V11","X10","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.380952380952381","0.380952380952381","0.369677307388167","0.369677307388167","0.0269918120573115","0.0269918120573115","1","1","1"
"V12","X11","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.380952380952381","0.380952380952381","0.354759746073868","0.354759746073868","0.00437312699402042","0.00437312699402042","0","0","1"
"V13","X12","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.428571428571429","0.428571428571429","0.410394366321837","0.410394366321837","0.0335398929639683","0.0335398929639683","1","1","1"
"V14","X13","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.238095238095238","0.238095238095238","0.303893941440423","0.303893941440423","0.127848306999131","0.127848306999131","0","0","0.55550445147863"
"V15","X14","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.357142857142857","0.357142857142857","0.351558798531333","0.351558798531333","0.0276665449379056","0.0276665449379056","0","0","1"
"V16","X15","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.404761904761905","0.404761904761905","0.382871676351364","0.382871676351364","0.0187450554918655","0.0187450554918655","1","1","1"
"V17","X16","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.404761904761905","0.404761904761905","0.401457737142749","0.401457737142749","0.0505050465004435","0.0505050465004435","1","1","1"
"V18","X17","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.404761904761905","0.404761904761905","0.41864098993241","0.41864098993241","0.0845938650055431","0.0845938650055431","1","1","0.558230500790779"
"V19","X18","0","0","0","0","100","100","0.603448275862069","0.603448275862069","0.428571428571429","0.428571428571429","0.454923701362005","0.454923701362005","0.117112621381152","0.117112621381152","1","1","0.379853426379368"
"V20","X19","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.428571428571429","0.428571428571429","0.395709263723221","0.395709263723221","0.0109011102250249","0.0109011102250249","1","1","1"
"V21","X20","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.428571428571429","0.428571428571429","0.4239347823565","0.4239347823565","0.0580271691946168","0.0580271691946168","1","1","0.980352937231569"
"V22","X21","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.30952380952381","0.30952380952381","0.314852140341022","0.314852140341022","0.0292904131156444","0.0292904131156444","0","0","1"
"V23","X22","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.404761904761905","0.404761904761905","0.387650406530478","0.387650406530478","0.0263712745701945","0.0263712745701945","1","1","1"
