"","X.1","X","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps","y1.IP.initial","y0.IP.initial","y1.PC.initial","y0.PC.initial","eff.prob.initial","fut.prob.initial","eff.mix.prob.initial","box.skpt.initial","box.enth.initial","box.ni.initial","y1.IP.final","y0.IP.final","y1.PC.final","y0.PC.final","eff.prob.final","fut.prob.final","eff.mix.prob.final","box.skpt.final","box.enth.final","box.ni.final"
"422070",422070,375,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,12,11,16,0.975720451896182,0.0157609772550108,0.831748312674221,0.0130570591060666,0.181308746431846,NA,37,13,11,16,0.977400467694157,0.0155642629291096,0.82352449322792,0.0131824338490636,0.189657940621144,NA
"422080",422080,375,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,12,7,23,0.978312802834994,0.00512346108505579,0.986208477735546,0.000514545367710014,0.0143060676321644,NA,30,13,8,24,0.977391694958856,0.00637564496901777,0.973060097106582,0.00122906363911174,0.0281689665325295,NA
"422107",422107,375,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,15,9,24,0.975715246111948,0.0105376455138673,0.919601858725379,0.00509660919762168,0.0854947504722423,NA,31,15,9,26,0.97944374016602,0.00712590131804247,0.956374184713453,0.00230673122284544,0.0459325465093929,NA
"422153",422153,376,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,12,46,14,28,0.205609024445066,0.705941664304695,1,0.400289050511036,0.0360201814625655,NA,12,46,14,28,0.205609024445066,0.705941664304695,1,0.400289050511036,0.0360201814625655,NA
"422196",422196,377,0.45,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,21,15,23,0.975663845413041,0.0472303101701901,0.431993248783642,0.134558701632729,0.702565452849088,NA,33,23,16,23,0.967128768534721,0.0667736075908818,0.37478467375922,0.230318830387222,0.855534156628001,NA
"422294",422294,378,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,27,26,16,0.419863061681564,0.406437153238489,1,0.35662418615334,0.123247857872703,NA,31,27,26,16,0.419863061681564,0.406437153238489,1,0.35662418615334,0.123247857872703,NA
"422349",422349,379,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,28,24,8,32,0.976002100179092,0.0142035754487992,0.875254415912758,0.00962012587838863,0.134365709965631,NA,30,24,9,32,0.97933085146502,0.0134138951395125,0.86286844652265,0.0102159495048524,0.147347502982202,NA
"422352",422352,379,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,24,14,25,0.977297698523226,0.0469784835845438,0.418472010150373,0.134028750133585,0.715556739983213,NA,33,25,16,25,0.968465865623698,0.067742331521472,0.361812777557,0.240778959339017,0.878966181782017,NA
"422374",422374,379,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,23,13,26,0.975389941777034,0.0447738964451345,0.45983629553733,0.118420736469965,0.658584440932635,NA,30,24,14,27,0.974652839196759,0.0521571329020925,0.405700840977237,0.157134831325011,0.751433990347774,NA
"422385",422385,380,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,37,13,14,16,0.976231235715363,0.0233389415072738,0.713136654224133,0.0297570758460857,0.316620421621952,NA,38,13,16,16,0.974359327821939,0.0274311359557614,0.681379126661405,0.0378488799411518,0.356469753279747,NA
"422386",422386,380,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,12,6,21,0.977471765462704,0.00497663154800321,0.98974983587459,0.000391425502354348,0.0106415896277646,NA,33,12,6,22,0.98436384913388,0.00329235008400885,0.995021829305694,0.000168575453369884,0.00514674614767608,NA
"422387",422387,380,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,19,7,23,0.975013048133895,0.0100425851651667,0.93259802304398,0.00400201557064277,0.0714039925266629,NA,34,20,8,23,0.976762060138112,0.012438682137323,0.885783559362937,0.00785293626223867,0.122069376899302,NA
"422400",422400,380,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,14,16,20,0.975240095982502,0.0319492054838807,0.598086055876567,0.0578100195951586,0.459723963718591,NA,33,14,17,21,0.977253228180307,0.028809005401264,0.621338780651936,0.0489723964367978,0.427633615784861,NA
"422411",422411,380,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,9,14,19,0.975458889327424,0.0140554649634569,0.858156186538126,0.00992010141510181,0.151763914876975,NA,31,9,15,20,0.978087871078963,0.0123114656817828,0.870903251078571,0.00830945017836219,0.137406199099791,NA
"422427",422427,380,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,12,10,19,0.976577876337546,0.0105273639226267,0.911834664413935,0.00524607618312809,0.0934114117691932,NA,33,12,11,21,0.979590297844199,0.00914392084437499,0.918581698653156,0.00443536888540204,0.0858536702322458,NA
"422438",422438,380,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,12,7,20,0.978163278013034,0.00547545275358541,0.981841725910652,0.000735356859996601,0.0188936309493449,NA,35,12,8,20,0.980986369571262,0.00516836944674914,0.978044404882333,0.00086357811634397,0.0228191732340114,NA
"422500",422500,381,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,17,41,10,32,0.567016378492561,0.275279596189202,1,0.687707409535693,0.500019465848225,NA,17,41,10,32,0.567016378492561,0.275279596189202,1,0.687707409535693,0.500019465848225,NA
"422584",422584,383,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,28,23,9,30,0.975429291482969,0.0193628753467061,0.794748532218593,0.0190445638788251,0.224296031660232,NA,29,24,10,30,0.976229656779618,0.0230807576402963,0.732147029904218,0.029328101228053,0.297181071323835,NA
"422587",422587,383,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,34,24,26,16,0.520265827934337,0.299147647466813,1,0.38286795330024,0.230396182622295,NA,34,24,26,16,0.520265827934337,0.299147647466813,1,0.38286795330024,0.230396182622295,NA
"422596",422596,383,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,23,7,26,0.975173638999517,0.012244253443025,0.903019272369418,0.00668081250035828,0.10366154013094,NA,33,23,8,27,0.978633475820214,0.0118934063430786,0.887550080178151,0.00733233241543839,0.119782252237287,NA
"422621",422621,383,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,26,9,29,0.975742418747377,0.0231404999114422,0.736720681895938,0.0283148173615075,0.29159413546557,NA,30,27,9,31,0.976766781191374,0.0207700896848321,0.76828051839607,0.0234031988162457,0.255122680420176,NA
"422653",422653,384,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,24,11,27,0.975632493511645,0.033193612739798,0.590792927500323,0.0642926898263333,0.47349976232601,NA,30,26,11,28,0.975115490766426,0.0369898002426207,0.555842223833296,0.0760014959391341,0.520159272105838,NA
"422660",422660,384,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,14,10,22,0.975526867921601,0.0137451436312874,0.866211171580272,0.00939036297491334,0.143179191394642,NA,30,16,10,23,0.97585184768481,0.0163637715026936,0.822481567646113,0.0136545704483935,0.191173002802281,NA
"422680",422680,384,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,39,19,16,20,0.978960799376261,0.0351971560930598,0.524824447973766,0.0777350637075247,0.552910615733758,NA,39,19,17,22,0.981666146488834,0.0308614153987381,0.545212969578417,0.0640680217009564,0.518855052122539,NA
"422690",422690,384,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,17,12,23,0.976458998343789,0.0255751979350781,0.670216543857439,0.0389473067479312,0.368730762890492,NA,32,17,12,24,0.979677912578925,0.018193790647082,0.758405306953918,0.0212495589070203,0.262844251953102,NA
"422715",422715,385,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,16,10,25,0.975559338275179,0.0145295212103954,0.857203470328924,0.0107449386820694,0.153541468353145,NA,30,16,11,26,0.978685249164123,0.0134072747035082,0.853458250881216,0.0104520770712638,0.156993826190048,NA
"422717",422717,385,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,13,10,19,0.975147838639502,0.0139444190032876,0.864161349750302,0.00945093615694337,0.145289586406642,NA,32,13,13,19,0.976192881744113,0.0212879248524563,0.736838999425509,0.0267133790027663,0.289874379577258,NA
"422733",422733,385,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,10,11,18,0.977188125489685,0.00967462066505287,0.92148048693418,0.00463433950863969,0.0831538525744598,NA,33,11,13,18,0.977508110810537,0.0154545978330272,0.821671118822353,0.0133212440155558,0.191650125193203,NA
"422737",422737,385,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,12,12,16,0.976964951211852,0.0164877925467384,0.811575325086992,0.0153144672849213,0.203739142197929,NA,38,12,13,16,0.97860522705897,0.0157393606789775,0.814134740450627,0.0150582697876544,0.200923529337028,NA
"422755",422755,385,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,18,12,18,0.976273392635544,0.03035614778514,0.606352760049916,0.0543096630936835,0.447956903043767,NA,37,19,13,18,0.976525383798164,0.0363920426789356,0.529004927643616,0.0767866756545151,0.547781748010899,NA
"422757",422757,385,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,14,17,21,0.976250378836261,0.0317972152202909,0.590325112053323,0.0583021592329127,0.467977047179589,NA,34,14,17,22,0.980341760560025,0.0230146489243261,0.671777320883922,0.0340049232732406,0.362227602389318,NA
"422805",422805,386,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,25,8,32,0.977213231814728,0.0138207447013593,0.873462858174821,0.00939785659372921,0.135934998418909,NA,29,26,8,34,0.979037496426424,0.0124012259197461,0.886307403656006,0.00787754177330531,0.1215701381173,NA
"422813",422813,386,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,11,47,7,35,0.480943313252463,0.408343747881395,1,0.488182989807888,0.203362886122944,NA,11,47,7,35,0.480943313252463,0.408343747881395,1,0.488182989807888,0.203362886122944,NA
"422826",422826,386,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,17,41,9,33,0.615300930183859,0.231265330765956,1,0.556319865361565,0.508806100782157,NA,17,41,9,33,0.615300930183859,0.231265330765956,1,0.556319865361565,0.508806100782157,NA
"422833",422833,386,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,12,46,22,20,0.0429620111370644,0.914539085179916,1,0.0143150522191812,0.000210501494773824,NA,12,46,22,20,0.0429620111370644,0.914539085179916,1,0.0143150522191812,0.000210501494773824,NA
"422906",422906,388,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,18,10,27,0.97685518320206,0.0152732442656255,0.838761992647119,0.0125857363099026,0.173823743662783,NA,29,18,10,30,0.979444894363563,0.0108716874999522,0.89745014626318,0.00654057731058787,0.109090431047408,NA
"422925",422925,388,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,17,9,26,0.977667269298282,0.0109877306330087,0.902884086473429,0.00574515696324213,0.102861070489814,NA,31,17,10,27,0.979629253546205,0.0102304239114255,0.905064110261938,0.00585935329949003,0.100795243037552,NA
"422967",422967,388,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,23,5,28,0.975272201057907,0.00743963575222595,0.971001614938481,0.00142858909437941,0.0304269741558983,NA,31,23,5,30,0.981330941246161,0.00499002712886099,0.984698443901959,0.00064327965843637,0.0159448357564774,NA
"422975",422975,389,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,21,12,22,0.977571620897361,0.0349077900637437,0.532949993105643,0.0739382304343841,0.540988237328741,NA,34,22,13,22,0.977339758629669,0.0411711298301263,0.467662132109553,0.100961154505661,0.633299022396108,NA
"422994",422994,389,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,18,16,23,0.978490764631746,0.036723083071057,0.503970696251326,0.0845741363641516,0.580603440112825,NA,34,18,17,24,0.979961544695408,0.0336704411852158,0.525975321702886,0.0749521717374046,0.548976850034519,NA
"423030",423030,389,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,17,14,21,0.977105482741781,0.0344502635140694,0.541074276750097,0.0693212656785631,0.528246988928466,NA,32,17,16,22,0.975663236786884,0.0394430550323737,0.506444702629439,0.0919355324442479,0.585490829814809,NA
"423048",423048,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,21,9,28,0.976821228016047,0.0147017510621487,0.853540242696991,0.0116045468918812,0.15806430419489,NA,32,21,10,28,0.980347721300997,0.0138419553780083,0.838596624346434,0.0121028144530479,0.173506190106614,NA
"423064",423064,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,12,8,20,0.975629968503797,0.00736237751582491,0.964014628410365,0.00174272270746672,0.0377280942971014,NA,32,12,9,22,0.978832875085579,0.00650439249885693,0.965643442767321,0.00155398075868752,0.0359105379913667,NA
"423066",423066,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,15,11,25,0.977109316347322,0.0147026289317086,0.840970306178347,0.0120832888494466,0.171112982671099,NA,30,15,11,27,0.97967491068372,0.0101804377842045,0.903637411055303,0.00582140203977816,0.102183990984476,NA
"423069",423069,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,39,19,24,18,0.874397224334172,0.104525206715513,0.680281607554574,0.237097114150223,0.556815506595649,NA,39,19,24,18,0.874397224334172,0.104525206715513,0.680281607554574,0.237097114150223,0.556815506595649,NA
"423072",423072,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,18,9,26,0.975366859991587,0.0143388182183838,0.864136794766957,0.00998969217184203,0.145852897404885,NA,29,18,10,28,0.977705099309028,0.0136223739607249,0.860780028964618,0.0100068406831235,0.149226811718506,NA
"423073",423073,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,28,21,12,27,0.975139527238551,0.0349073231249314,0.568632236140653,0.0687104059128203,0.500078169772167,NA,29,23,12,27,0.975634346430818,0.0390460263879482,0.517446484729388,0.0866859441178667,0.569239459388478,NA
"423082",423082,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,14,17,20,0.975325261965637,0.0325746615362427,0.593458227131506,0.0585585145733516,0.465100287441845,NA,36,14,17,20,0.979155506203556,0.0245441122137456,0.666422042275034,0.0375533943261414,0.371131352051108,NA
"423083",423083,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,34,9,13,16,0.976652421109101,0.0125751406233833,0.878253519747099,0.00828900210927762,0.130035482362179,NA,34,10,14,17,0.977101688161343,0.0150689160622645,0.834442394610501,0.0126320746910927,0.178189680080591,NA
"423085",423085,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,19,6,21,0.975588365606453,0.00785942279379215,0.960991533267788,0.00208589908792944,0.0410943658201411,NA,36,19,7,23,0.979413771467203,0.00715341653093138,0.957108083615317,0.0021462911028216,0.0450382074875043,NA
"423090",423090,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,12,15,17,0.977266568128222,0.0207825495444305,0.743024767139722,0.0237341107588642,0.280709343619142,NA,36,13,17,17,0.972916299581817,0.0313751582897716,0.642313478399502,0.0493903693417142,0.407076890942212,NA
"423093",423093,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,20,14,22,0.975396508300963,0.045067438389898,0.449442609785102,0.119530202285197,0.670087592500096,NA,32,21,16,22,0.96617456229729,0.0647184333362459,0.391844281655796,0.218848929568923,0.827004647913126,NA
"423097",423097,390,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,22,8,29,0.975396285073409,0.0137419889063114,0.880842499574347,0.00887413331375522,0.128031633739408,NA,31,22,8,30,0.979640460307393,0.00936227955330371,0.925347473122148,0.00449921973214924,0.0791517466100011,NA
"423104",423104,391,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,27,8,32,0.975665602382314,0.0170981040134802,0.83692842630007,0.0145562403859686,0.177627814085898,NA,29,29,8,33,0.97593976735494,0.0188135397149466,0.812468960952806,0.0172487849039855,0.204779823951179,NA
"423120",423120,391,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,15,43,22,20,0.0922080054998672,0.840791493475921,1,0.0500202134548688,0.00154796689523546,NA,15,43,22,20,0.0922080054998672,0.840791493475921,1,0.0500202134548688,0.00154796689523546,NA
"423269",423269,393,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,22,15,24,0.977014309391576,0.0477353758257504,0.412376985851281,0.136880400361872,0.724503414510591,NA,33,25,15,24,0.96927054096806,0.0657109602694622,0.363625237921852,0.232155886080012,0.86853064815816,NA
"423291",423291,393,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,21,9,29,0.976500526077052,0.0149391710609504,0.852971501353694,0.0114543528983761,0.158482851544682,NA,29,22,9,31,0.977962437397224,0.0135266986366157,0.868400864641206,0.00991530557956381,0.141514440938358,NA
"423307",423307,394,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,14,11,20,0.975166955680491,0.0184761804117861,0.790691332531554,0.0189213782001664,0.228230045668612,NA,31,17,11,20,0.974452500475493,0.0283590270364623,0.647994418026206,0.0449201823494052,0.396925764323199,NA
"423309",423309,394,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,37,16,8,17,0.975318057727381,0.0131138179435594,0.879002124598946,0.00824357782718513,0.129241453228239,NA,39,16,8,18,0.978605424024687,0.00922072318922895,0.92553834647508,0.00419824425306631,0.0786598977779863,NA
"423359",423359,394,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,34,13,14,19,0.978238915870801,0.0198250615383071,0.743883350752193,0.0236688217199741,0.279785470967781,NA,34,13,15,21,0.980767502353134,0.0171603098363954,0.764360264056046,0.019403818153625,0.25504355409758,NA
"423379",423379,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,18,13,21,0.976669592100901,0.034453851579602,0.546207868058334,0.0704103520607075,0.524202484002374,NA,32,21,13,21,0.973523961328434,0.0493367299186073,0.429042146337075,0.136047920825235,0.70700577448816,NA
"423398",423398,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,16,7,24,0.975973249461417,0.00740229010773308,0.965469638380918,0.00175679334777129,0.0362871549668536,NA,31,16,7,27,0.981439223903196,0.0049112498726358,0.982999280492311,0.000664299958615936,0.0176650194663045,NA
"423400",423400,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,16,8,26,0.977100434593049,0.00788750717579667,0.955267034927619,0.00236003758263812,0.0470930026550188,NA,31,16,8,28,0.981985239962723,0.00529873091188893,0.975823802038142,0.00105119290547315,0.0252273908673315,NA
"423404",423404,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,37,8,6,19,0.993129897304362,0.00141525261066833,0.999056527663309,2.27636273677658e-05,0.000966235964059103,NA,38,8,6,21,0.996274290001211,0.000839826660177234,0.999662997558766,8.44819105024352e-06,0.000345450632284026,NA
"423405",423405,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,21,11,21,0.976613528025704,0.0337535317684009,0.556506687178832,0.0659110271407438,0.509404339961912,NA,35,21,11,22,0.979301074772188,0.0246674318586321,0.656431279910584,0.0393177752956248,0.382886495385041,NA
"423407",423407,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,18,16,20,0.976422169594373,0.0396902662095208,0.500191846416681,0.0908430307635332,0.590651184346852,NA,36,20,16,21,0.975990376209485,0.0454718868598394,0.447975385624199,0.118601228504197,0.670625842879998,NA
"423408",423408,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,12,8,20,0.975629968503797,0.00736237751582491,0.964014628410365,0.00174272270746672,0.0377280942971014,NA,33,13,9,20,0.976780048081322,0.00922784116619157,0.932336735884979,0.00368803397804028,0.0713512980930617,NA
"423411",423411,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,16,17,20,0.975313427156722,0.0368878224489088,0.546307789994509,0.0766429673662316,0.530335177371722,NA,35,17,17,22,0.979030289350441,0.0334507751301977,0.541241369491029,0.0689883108731953,0.527746941382167,NA
"423412",423412,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,17,7,27,0.976064085011045,0.00746297358236603,0.965574960600864,0.00171734255146882,0.0361423819506051,NA,29,18,8,28,0.976165621647922,0.00931881773848442,0.940215420267624,0.00364755475446409,0.0634321344868406,NA
"423417",423417,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,18,16,20,0.976422169594373,0.0396902662095208,0.500191846416681,0.0908430307635332,0.590651184346852,NA,36,18,17,22,0.979051720467478,0.0351538161996729,0.522321216398355,0.0797326218412382,0.557411405442883,NA
"423423",423423,395,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,14,9,17,0.976612084891236,0.0126198578033681,0.877631348598154,0.00803373908715289,0.130402390488999,NA,36,14,9,20,0.979815468015868,0.00783014642702007,0.941726460713586,0.00306184653075055,0.0613353858171648,NA
"423576",423576,398,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,17,16,24,0.978505082212668,0.035064601237225,0.519977652537076,0.0766248326642671,0.556647180127191,NA,32,19,16,24,0.978101120920714,0.0414805110977778,0.455899113083804,0.105946922088194,0.65004780900439,NA
"423585",423585,398,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,20,11,22,0.9754947778231,0.0325544186491523,0.5848508545432,0.0604952255219383,0.475644370978738,NA,31,21,13,22,0.973481625173177,0.0486426163415361,0.436311110694716,0.132762896277314,0.696451785582598,NA
"423643",423643,399,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,15,14,17,0.975533061246053,0.0300937099771452,0.62125520315572,0.0496782787517532,0.428423075596033,NA,38,15,15,17,0.976033096222212,0.0288805431298056,0.639476762841581,0.0484349486829905,0.40895818584141,NA
"423648",423648,399,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,39,18,15,18,0.976513459462389,0.0354741954141975,0.549840310400752,0.0718437459059248,0.522003435505173,NA,39,18,17,19,0.975244332963894,0.0397239397802553,0.523395935904723,0.0868391218885325,0.563443185983809,NA
"423657",423657,399,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,18,15,23,0.975277713351071,0.0436429031667168,0.462451015309778,0.111646559310885,0.649195544001107,NA,32,18,15,24,0.979620688694919,0.0319987960428108,0.545290210886398,0.0662574621759192,0.520967251289522,NA
"423663",423663,399,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,22,10,29,0.976424704879229,0.0203669184426117,0.767558227125146,0.0235316129018934,0.255973385776747,NA,29,25,10,29,0.975140843830542,0.0284586081227094,0.664805004007449,0.0436864444416078,0.378881440434159,NA
"423669",423669,399,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,17,14,23,0.976786488707907,0.0336855817862801,0.554675975974144,0.0688147355463224,0.514138759572179,NA,30,19,14,24,0.976284954406238,0.0393625599325886,0.497342869413982,0.0929618759305095,0.595619006516527,NA
"423708",423708,400,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,21,15,24,0.977025620013453,0.0467691486033979,0.418179297294839,0.129995961706706,0.711816664411867,NA,32,22,17,24,0.96698633645375,0.0668454752656813,0.37631878166572,0.232807222775652,0.856488441109932,NA
"423719",423719,400,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,38,17,16,19,0.977098590679538,0.0331975255722438,0.572701561279123,0.0633095632875098,0.490608002008387,NA,38,18,18,19,0.969830217274133,0.0483075680671071,0.499280611666829,0.11514547508268,0.615864863415851,NA
"423722",423722,400,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,17,13,22,0.975763090353656,0.03293983554169,0.574505810829496,0.0647577385069386,0.490251927677442,NA,30,18,15,22,0.973110589172228,0.0483850193913643,0.440971704984227,0.131089502584643,0.690117797600416,NA
"423731",423731,400,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,34,19,15,22,0.978845868054442,0.0376088755447431,0.487415366523136,0.0867505949991624,0.599335228476026,NA,34,19,15,25,0.982311941188331,0.0266316304941541,0.587606492484066,0.0510815438081311,0.463475051324065,NA
"423757",423757,400,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,8,12,18,0.977313415513329,0.0079779250951475,0.946911428610154,0.00278527185670263,0.0558738432465491,NA,32,8,12,21,0.982137619117871,0.0050743382339854,0.973359090595392,0.000984152260582086,0.0276250616651897,NA
"423898",423898,403,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,23,26,16,0.554196956954786,0.26617171160485,1,0.374392903707794,0.271236530157228,NA,35,23,26,16,0.554196956954786,0.26617171160485,1,0.374392903707794,0.271236530157228,NA
"423914",423914,403,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,18,13,24,0.976123003460455,0.0336875344968602,0.563141331137897,0.0679815467888348,0.504840215650938,NA,30,18,14,25,0.978424895371645,0.0311553748301535,0.570815576768521,0.0608707646170755,0.490055187848554,NA
"423938",423938,403,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,12,13,16,0.975084314580782,0.0206169678975006,0.761909294481043,0.0237288942715113,0.261819599790468,NA,35,13,14,17,0.975906809784244,0.0239484177846774,0.704002887111672,0.0323300302199819,0.32832714310831,NA
"423952",423952,403,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,24,8,28,0.975251149325071,0.0170061206826183,0.831353291086824,0.0143044433733323,0.182951152286508,NA,31,24,8,30,0.978921514707919,0.0118771860767113,0.8891729836572,0.00730133614354848,0.118128352486349,NA
"424008",424008,404,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,16,14,20,0.975721166788411,0.0337690987488857,0.565845034401939,0.0662897017200842,0.500444667318146,NA,33,16,16,20,0.974482661433088,0.0392781088267703,0.521633422973338,0.0840869749622592,0.562453551988921,NA
"424019",424019,404,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,37,21,27,15,0.583283694614063,0.240748606908257,1,0.294226611480869,0.247340402275315,NA,37,21,27,15,0.583283694614063,0.240748606908257,1,0.294226611480869,0.247340402275315,NA
"424026",424026,405,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,18,6,27,0.975790532647201,0.00684158257427891,0.974882975418922,0.00122754936326551,0.0263445739443433,NA,29,20,7,27,0.973327902303784,0.0110385820574108,0.928981942102182,0.0047829964441605,0.0758010543419789,NA
"424030",424030,405,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,15,14,19,0.975027172399812,0.0330443697831142,0.581494270939562,0.0604289118337826,0.478934640894221,NA,33,15,15,20,0.976227672865923,0.0300514878585997,0.612885221131245,0.0540790521588783,0.441193831027633,NA
"424043",424043,405,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,34,13,16,19,0.976295769463643,0.0253872338611559,0.681718694414143,0.0378957401775561,0.356177045763413,NA,35,13,17,20,0.979315057475132,0.0226881737718866,0.691016916733388,0.0314921370554364,0.340475220322048,NA
"424049",424049,405,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,12,11,18,0.976030846305427,0.0141518298191469,0.855066169767365,0.0102160105083558,0.15514984074099,NA,33,14,12,18,0.976146884454087,0.022669799950918,0.714457572027088,0.0285343597243008,0.314076787697213,NA
"424051",424051,405,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,12,8,17,0.975681448257472,0.00848243465392307,0.947736811751361,0.00270665368547306,0.0549698419341116,NA,36,12,8,19,0.980817487145699,0.00544081129753815,0.974471951790849,0.000994878397844639,0.0265229266069955,NA
