"","X","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"100",1,0.0014,0.001,0,0,99.9832,99.98704,0.449885301935235,0.449880183205272,0.38900163905213,0.389012416022615,0.451129613358034,0.451130445383518,0.391268698288868,0.391270841505997,0.97424,0.97396,7
"101",1,0.19012,0.121,0,0,92.46496,93.0176,0.439066771893838,0.437755938653258,NA,NA,0.43871957371669,0.438466913788749,0.385021367787762,0.385074022076677,0.97304,0.97344,80
"102",1,0.21708,0.13904,0,0,91.36424,91.99648,0.450193456375859,0.44870369742239,NA,NA,0.446426801004271,0.446152890409331,0.388190189356851,0.388241846893424,0.97268,0.97472,81
"103",1,0.24536,0.1588,0,0,90.14528,90.86068,0.46139011203858,0.459709621830752,NA,NA,0.454116941819914,0.453792271227432,0.391427543525652,0.391419330583674,0.97396,0.97496,82
"104",1,0.27612,0.17764,0,0,88.76208,89.56784,0.472795314103463,0.470805131264445,NA,NA,0.461867941990682,0.461476276914205,0.394797321613566,0.394777914094966,0.9718,0.97348,83
"105",1,0.30784,0.20052,0,0,87.30464,88.20392,0.484212746698748,0.482021191222134,NA,NA,0.469630551193299,0.469211603935058,0.398268120649688,0.398197750253047,0.97204,0.97204,84
"106",1,0.34244,0.22412,0,0,85.728,86.72964,0.495739221398573,0.493297681049859,NA,NA,0.477369584667291,0.476921574018657,0.401809358404774,0.401709031415895,0.97448,0.9736,85
"107",1,0.37844,0.24872,0,0,84.0308,85.13756,0.507437779107589,0.5046703773562,NA,NA,0.485123355270616,0.484655773546576,0.40542146998931,0.405334801255147,0.97388,0.97256,86
"108",1,0.41364,0.27452,0,0,82.17568,83.38848,0.51940492636136,0.516291068632752,NA,NA,0.493136724953881,0.492567495899408,0.409471145119631,0.409249662316844,0.97216,0.97068,87
"109",1,0.45608,0.30392,0,0,80.2328,81.56824,0.531555439747843,0.52776918528146,NA,NA,0.501059467353469,0.500250324999576,0.413381005606022,0.412902662864925,0.96868,0.96728,88
"110",1,0.49336,0.3336,0,0,78.2648,79.7098,0.543216556779838,0.539145824435731,NA,NA,0.50879647612666,0.507933689627026,0.417537335383622,0.416937913533117,0.9682,0.96672,89
"111",1,0.00188,0.00148,0,0,99.97744,99.98256,0.459829787463538,0.459825764451818,0.388987287839959,0.389000950200777,0.458502684143412,0.458504681541127,0.394176120972625,0.394178723915213,0.97292,0.97276,8
"112",1,0.53256,0.36368,0,0,76.14912,77.70924,0.554889774538961,0.550480255651001,NA,NA,0.516481047444598,0.515538014464292,0.421823868603135,0.421076769103993,0.9656,0.96484,90
"113",1,0.56916,0.39164,0,0,74.0168,75.6872,0.566584159354873,0.56173323922466,NA,NA,0.524142662133098,0.523090229107661,0.426306629020533,0.425408866666691,0.96232,0.9616,91
"114",1,0.60848,0.4234,0,0,71.7548,73.54204,0.578262784446468,0.573007096956843,NA,NA,0.531683712607401,0.530560890221403,0.430784836022142,0.429747178282549,0.9582,0.95768,92
"115",1,0.646,0.4532,0,0,69.4252,71.32456,0.589783600016576,0.584137536646611,NA,NA,0.539106837510887,0.537934112430096,0.435363932098915,0.434182017221287,0.9538,0.95336,93
"116",1,0.68476,0.48316,0,0,67.00528,69.01924,0.601484894092668,0.595521185084425,NA,NA,0.546580790002911,0.545485070914562,0.440180611771,0.438999709146306,0.94372,0.94272,94
"117",1,0.72132,0.51048,0,0,64.47792,66.60336,0.613109225199522,0.606649960018812,NA,NA,0.55390171547022,0.552749819715428,0.445038391247671,0.443717000137758,0.93152,0.93116,95
"118",1,0.75616,0.53972,0,0,61.79944,64.03128,0.624870918124016,0.61798629125234,NA,NA,0.561204487749502,0.56007020909927,0.450067200415079,0.448645290924785,0.91848,0.91668,96
"119",1,0.7864,0.56648,0,0,59.23912,61.56836,0.636348089200025,0.629047098497039,NA,NA,0.568355657769498,0.567241700885506,0.455154268589323,0.453626445986356,0.89584,0.89356,97
"120",1,0.81608,0.59372,0,0,56.69344,59.114,0.647829399796347,0.640076492129273,NA,NA,0.575301315402648,0.574221184957343,0.46020601830111,0.458518868721365,0.87716,0.8732,98
"121",1,0.84348,0.61756,0,0,54.12208,56.62756,0.659300390653536,0.651228658557106,NA,NA,0.582247781067082,0.58136694338625,0.465451068121617,0.463838355351893,0.84812,0.84536,99
"122",1,0.00236,0.00156,0,0,99.9712,99.97764,0.469892952348073,0.469880652718542,0.388967967144929,0.38898711500548,0.465957555725691,0.465955964034108,0.397117829306826,0.397119821559943,0.97196,0.97192,9
